"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"huntingBout.nlogo"
"experiment-waypoints"
"04/26/2025 19:23:48:124 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","199","0","199"
"[run number]","display-waypoints","par_hunters_reactiontime_max","par_obstacle-damage","par_preys_tte_min","par_preys_fov","agent-scale","par_preys_reactiontime_max","par_preys_height_min","par_track-pregeneration-period","par_hunters_visualacuity_sd","par_preys_safe-distance","par_hunters_height_min","par_init-obstacle-scale","par_starting-point-buffer-distance","par_hunters_speed_avmax","par_preys_cooldowntime_min","par_track-mark-probability","par_preys_height_max","par_hunters_speed_stealth","par_hunters_speed_max","par_preys_speed_min","par_hunters_tte_max","par_num-preys","par_num-hunters","par_hunters_fov","par_preys_speed_max","par_prey-attractor-probability","par_num-planned-waypoints","par_preys_reactiontime_min","par_hunters_cooldowntime_min","par_wind-direction","par_preys_tte_max","par_preys_visualacuity_mean","SEED","par_hunters_height_stealth","par_preys_hearing_radius","par_preys_visualacuity_sd","print-messages","par_hunters_visualacuity_mean","par_hunters_hearing_radius","par_hunters_cooldowntime_max","par_preys_speed_avmax","par_max-shooting-distance","par_hunters_height_max","par_preys_group_max_size","par_hunters_speed_min","par_hunters_reactiontime_min","display-mode","par_wind-speed","par_hunters_tte_min","par_preys_cooldowntime_max","[step]","patch-width","max-perception-distance","track-maximum","good-daylight-duration","starting-point","wind-spread-angle","starting-point-buffer-distance","obstacle-damage","track-mark-probability","track-pregeneration-period","wind-speed","wind-direction","num-hunters","num-planned-waypoints","hunters_height_stealth","hunters_height_min","hunters_height_max","hunters_visualacuity_mean","hunters_visualacuity_sd","hunters_speed_stealth","hunters_speed_min","hunters_speed_max","hunters_speed_avmax","hunters_tte_min","hunters_tte_max","hunters_reactiontime_min","hunters_reactiontime_max","hunters_cooldowntime_min","hunters_cooldowntime_max","max-shooting-distance","hunters_hearing_radius","hunters_fov","num-preys","preys_group_max_size","preys_safe-distance","preys_height_min","preys_height_max","preys_visualacuity_mean","preys_visualacuity_sd","preys_speed_min","preys_speed_max","preys_speed_avmax","preys_tte_min","preys_tte_max","preys_reactiontime_min","preys_reactiontime_max","preys_cooldowntime_min","preys_cooldowntime_max","preys_hearing_radius","preys_fov","init-obstacle-scale","prey-attractor-probability","attractiveness-to-prey-max","planned-waypoints","visited-waypoints","discarded-waypoints","hunter-prey-detections","prey-hunter-detections","sneaks","pursues","shots","was-bout-successful","is-bout-finished","hunter-who-shot","prey-who-got-shot"
"26","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","3","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","3895","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","27.37430751605841","{patches [100 100]}","[]","{patches [65 131] [163 92] [14 70] [142 42] [59 7]}","459","201","3177","120","1","true","false"," (hunter 10)"," (prey 0)"
"23","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","0","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","14541","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","23.604399795447833","{patches [100 100]}","[{patch 75 106} {patch 61 78}]","{patches [87 72] [99 41] [124 25]}","389","465","3771","313","19","true","false"," (hunter 10)"," (prey 2)"
"20","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","3","60","400","0","100","33","8","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","30404","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","3","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","27.378295643784924","{patches [100 100]}","[{patch 8 104} {patch 67 26} {patch 16 17} {patch 100 100}]","[]","499","1209","3170","962","0","false","true","",""
"27","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","4","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","4797","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","22.951673420698107","{patches [100 100]}","[]","{patches [84 180] [165 148] [83 120] [199 87] [136 29]}","212","189","1024","291","7","true","false"," (hunter 10)"," (prey 9)"
"29","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","6","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","2388","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","22.81446441972407","{patches [100 100]}","[]","{patches [75 184] [191 165] [20 159] [130 65] [96 42]}","201","221","1617","225","6","true","false"," (hunter 11)"," (prey 0)"
"30","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","7","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","4275","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","27.37430199099815","{patches [100 100]}","[]","{patches [8 143] [136 142] [88 127] [35 112] [107 101]}","417","409","1970","310","18","true","false"," (hunter 10)"," (prey 4)"
"21","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","3","60","400","0","100","33","9","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","37322","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","3","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","37.39402578111674","{patches [100 100]}","[{patch 122 95} {patch 100 100}]","[]","1599","5132","9829","2792","15","false","true","",""
"32","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","9","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","3874","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","37.39402578111674","{patches [100 100]}","[]","{patches [15 194] [70 151] [5 127] [122 95] [25 94]}","347","1127","3157","882","5","true","false"," (hunter 11)"," (prey 1)"
"22","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","3","60","400","0","100","33","10","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","35028","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","3","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","21.037262871888874","{patches [100 100]}","[{patch 92 78} {patch 60 171} {patch 100 100}]","[]","626","1351","3757","961","0","false","true","",""
"34","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","0","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","5965","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","23.604399795447833","{patches [100 100]}","[]","{patches [178 164] [75 106] [61 78] [199 74] [87 72] [99 41] [124 25]}","487","692","4511","562","17","true","false"," (hunter 10)"," (prey 3)"
"24","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","1","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","31138","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","28.377780209683642","{patches [100 100]}","[{patch 113 33} {patch 97 79} {patch 100 100}]","[]","364","492","1995","426","0","false","true","",""
"36","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","2","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","2586","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","23.251369847686256","{patches [100 100]}","[]","{patches [21 172] [95 171] [64 104] [39 93] [117 88] [42 70] [84 0]}","226","253","1964","234","3","true","false"," (hunter 11)"," (prey 3)"
"37","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","3","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","4181","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","27.37430751605841","{patches [100 100]}","[]","{patches [65 131] [191 125] [15 93] [163 92] [14 70] [142 42] [59 7]}","253","47","1005","5","7","true","false"," (hunter 10)"," (prey 7)"
"28","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","5","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","31559","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","20.750392226063806","{patches [100 100]}","[{patch 124 21} {patch 84 39} {patch 100 100}]","[]","1056","898","6030","333","0","false","true","",""
"40","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","6","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","2065","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","22.780070520215602","{patches [100 100]}","[]","{patches [75 184] [187 181] [191 165] [20 159] [130 65] [96 42] [121 26]}","236","444","1661","286","2","true","false"," (hunter 10)"," (prey 7)"
"39","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","5","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","11474","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","20.750392226063806","{patches [100 100]}","[]","{patches [57 164] [43 160] [23 104] [112 87] [127 56] [84 39] [124 21]}","598","747","3841","445","2","true","false"," (hunter 10)"," (prey 3)"
"35","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","1","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","24075","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","28.377780209683642","{patches [100 100]}","[{patch 97 79} {patch 113 33}]","{patches [99 174] [21 145] [92 120] [64 69] [44 43]}","574","1852","3688","1184","26","true","false"," (hunter 10)"," (prey 7)"
"31","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","8","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","35233","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","27.378295643784924","{patches [100 100]}","[{patch 16 17} {patch 67 26} {patch 83 184} {patch 100 100}]","[]","778","1196","8424","1058","42","false","true","",""
"33","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","5","60","400","0","100","33","10","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","35414","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","5","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","20.79570837173643","{patches [100 100]}","[{patch 142 35} {patch 92 78} {patch 23 87} {patch 60 171} {patch 100 100}]","[]","543","860","2683","899","0","false","true","",""
"38","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","4","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","30199","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","22.951673420698107","{patches [100 100]}","[{patch 84 180} {patch 67 193} {patch 83 120} {patch 100 100}]","[]","491","539","2270","436","0","false","true","",""
"41","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","7","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","32493","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","20.675947574885882","{patches [100 100]}","[{patch 136 142} {patch 107 101} {patch 88 127} {patch 100 100}]","[]","1152","5476","7106","1713","0","false","true","",""
"42","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","8","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","31221","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","27.378295643784924","{patches [100 100]}","[{patch 8 104} {patch 67 26} {patch 16 17} {patch 48 91} {patch 63 98} {patch 100 100}]","[]","688","2161","5631","1560","0","false","true","",""
"47","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","9","60","400","0","100","33","2","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","2116","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","9","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","23.251369847686256","{patches [100 100]}","[]","{patches [21 172] [95 171] [48 124] [64 104] [39 93] [117 88] [42 70] [197 27] [84 0]}","71","274","367","186","19","true","false"," (hunter 11)"," (prey 8)"
"43","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","9","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","34991","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","28.939073461270976","{patches [100 100]}","[{patch 171 0} {patch 122 95} {patch 100 100}]","[]","646","421","3445","562","0","false","true","",""
"44","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","7","60","400","0","100","33","10","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","31402","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","7","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","20.108697307513296","{patches [100 100]}","[{patch 142 35} {patch 133 1} {patch 100 100}]","[]","417","1512","2613","721","0","false","true","",""
"48","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","9","60","400","0","100","33","3","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","5496","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","9","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","27.37430751605841","{patches [100 100]}","[]","{patches [65 131] [191 125] [15 93] [163 92] [14 70] [71 69] [142 42] [172 37] [59 7]}","353","833","2303","598","3","true","false"," (hunter 10)"," (prey 0)"
"51","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","9","60","400","0","100","33","6","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","9685","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","9","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","22.780070520215602","{patches [100 100]}","[]","{patches [59 190] [75 184] [187 181] [191 165] [20 159] [3 105] [130 65] [96 42] [121 26]}","752","3981","6495","2165","43","true","false"," (hunter 10)"," (prey 2)"
"46","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","9","60","400","0","100","33","1","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","39445","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","9","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","28.377780209683642","{patches [100 100]}","[{patch 21 145} {patch 36 131} {patch 80 168} {patch 99 174} {patch 92 120} {patch 97 79} {patch 100 100}]","[]","475","880","2444","783","0","false","true","",""
"45","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","9","60","400","0","100","33","0","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","51379","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","9","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","20.108697307513296","{patches [100 100]}","[{patch 61 78} {patch 87 72} {patch 75 106} {patch 99 41} {patch 124 25} {patch 177 5} {patch 100 100}]","[]","827","2715","4973","1283","0","false","true","",""
"50","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","9","60","400","0","100","33","5","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","32180","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","9","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","20.79575265339128","{patches [100 100]}","[{patch 112 87} {patch 127 56} {patch 124 21} {patch 23 104} {patch 9 143} {patch 43 160} {patch 57 164} {patch 100 100}]","[]","474","353","3511","116","19","false","true","",""
"55","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","9","60","400","0","100","33","10","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","9207","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","9","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","20.108697307513296","{patches [100 100]}","[]","{patches [13 195] [60 171] [49 145] [23 87] [52 86] [92 78] [146 71] [142 35] [133 1]}","559","2249","3158","1394","36","true","false"," (hunter 10)"," (prey 6)"
"49","true","30","0.01","60","300","1.5","100","1.5","7","15","500","1.5","5","1.5","15","200","0.1","2","50","30","30","30","10","2","200","75","1","9","60","400","0","100","33","4","50","300","20","false","65","50","800","30","50","2","5","5","5","tracks (hunters)","20","5","600","36083","50","100","5","28800","{patch 100 100}","30","1.5","0.01","0.1","7","0.1111111111111111","0","2","9","50","1.5","2","65","15","0.013888888888888888","0.027777777777777776","0.16666666666666669","0.08333333333333334","5","30","5","30","400","800","1","1","200","10","5","10","1.5","2","33","20","0.16666666666666669","0.41666666666666674","0.16666666666666669","60","100","60","100","200","600","6","300","5","1","22.951673420698107","{patches [100 100]}","[{patch 136 29} {patch 100 100}]","[]","382","545","3283","553","0","false","true","",""
