hunter,tick,x,y,mode
15, 0, 100.02662490716911, 100.02662490716911, 'SEARCH'
15, 1, 100.0402743899854, 100.0402743899854, 'SEARCH'
15, 2, 100.06490076157424, 100.06490076157424, 'SEARCH'
15, 3, 100.09109443471301, 100.09109443471301, 'SEARCH'
15, 4, 100.11311090927236, 100.11311090927236, 'SEARCH'
15, 5, 100.10706670086122, 100.10706670086122, 'SEARCH'
15, 6, 100.0986916428269, 100.0986916428269, 'SEARCH'
15, 7, 100.1204391229022, 100.1204391229022, 'SEARCH'
15, 8, 100.11679119485683, 100.11679119485683, 'SEARCH'
15, 9, 100.13969097947196, 100.13969097947196, 'SEARCH'
15, 10, 100.14568200905737, 100.14568200905737, 'SEARCH'
15, 11, 100.16548469655358, 100.16548469655358, 'SEARCH'
15, 12, 100.19321133004163, 100.19321133004163, 'SEARCH'
15, 13, 100.21162935049725, 100.21162935049725, 'SEARCH'
15, 14, 100.20008693399254, 100.20008693399254, 'SEARCH'
15, 15, 100.2245059471306, 100.2245059471306, 'SEARCH'
15, 16, 100.23002074286694, 100.23002074286694, 'SEARCH'
15, 17, 100.23266731878965, 100.23266731878965, 'SEARCH'
15, 18, 100.24996525013688, 100.24996525013688, 'SEARCH'
15, 19, 100.27338356200855, 100.27338356200855, 'SEARCH'
15, 20, 100.29387438326141, 100.29387438326141, 'SEARCH'
15, 21, 100.28736511739345, 100.28736511739345, 'SEARCH'
15, 22, 100.31496611157817, 100.31496611157817, 'SEARCH'
15, 23, 100.29881828249738, 100.29881828249738, 'SEARCH'
15, 24, 100.2826784146884, 100.2826784146884, 'SEARCH'
15, 25, 100.29841063831458, 100.29841063831458, 'SEARCH'
15, 26, 100.32601022386346, 100.32601022386346, 'SEARCH'
15, 27, 100.35042174202076, 100.35042174202076, 'SEARCH'
15, 28, 100.37773441530953, 100.37773441530953, 'SEARCH'
15, 29, 100.39265726985016, 100.39265726985016, 'SEARCH'
15, 30, 100.39483925998533, 100.39483925998533, 'SEARCH'
15, 31, 100.42147628747374, 100.42147628747374, 'SEARCH'
15, 32, 100.44824129704853, 100.44824129704853, 'SEARCH'
15, 33, 100.47028054363312, 100.47028054363312, 'SEARCH'
15, 34, 100.48395496157637, 100.48395496157637, 'SEARCH'
15, 35, 100.47155582877784, 100.47155582877784, 'SEARCH'
15, 36, 100.4972209189201, 100.4972209189201, 'SEARCH'
15, 37, 100.51895758611845, 100.51895758611845, 'SEARCH'
15, 38, 100.5418471059321, 100.5418471059321, 'SEARCH'
15, 39, 100.56874101971896, 100.56874101971896, 'SEARCH'
15, 40, 100.57845943456255, 100.57845943456255, 'SEARCH'
15, 41, 100.56353155210353, 100.56353155210353, 'SEARCH'
15, 42, 100.59129964125574, 100.59129964125574, 'SEARCH'
15, 43, 100.5789068594674, 100.5789068594674, 'SEARCH'
15, 44, 100.5752927708998, 100.5752927708998, 'SEARCH'
15, 45, 100.56163274831658, 100.56163274831658, 'SEARCH'
15, 46, 100.58689654422088, 100.58689654422088, 'SEARCH'
15, 47, 100.60458339436467, 100.60458339436467, 'SEARCH'
15, 48, 100.62966699105387, 100.62966699105387, 'SEARCH'
15, 49, 100.639420469961, 100.639420469961, 'SEARCH'
15, 50, 100.65306928347982, 100.65306928347982, 'SEARCH'
15, 51, 100.67220769682653, 100.67220769682653, 'SEARCH'
15, 52, 100.65813309240298, 100.65813309240298, 'SEARCH'
