hunter,tick,x,y,mode
15, 0, 99.97249720084163, 99.97249720084163, 'SEARCH'
15, 1, 99.9469120824603, 99.9469120824603, 'SEARCH'
15, 2, 99.93339804547449, 99.93339804547449, 'SEARCH'
15, 3, 99.92203455042217, 99.92203455042217, 'SEARCH'
15, 4, 99.90891519050892, 99.90891519050892, 'SEARCH'
15, 5, 99.9056357024192, 99.9056357024192, 'SEARCH'
15, 6, 99.88084366927477, 99.88084366927477, 'SEARCH'
15, 7, 99.85375390984164, 99.85375390984164, 'SEARCH'
15, 8, 99.83368958834458, 99.83368958834458, 'SEARCH'
15, 9, 99.81232329116187, 99.81232329116187, 'SEARCH'
15, 10, 99.78454593333126, 99.78454593333126, 'SEARCH'
15, 11, 99.75706143631743, 99.75706143631743, 'SEARCH'
15, 12, 99.73245661672561, 99.73245661672561, 'SEARCH'
15, 13, 99.70659001577825, 99.70659001577825, 'SEARCH'
15, 14, 99.69958030874496, 99.69958030874496, 'SEARCH'
15, 15, 99.67729206899871, 99.67729206899871, 'SEARCH'
15, 16, 99.65240928958258, 99.65240928958258, 'SEARCH'
15, 17, 99.63545840874463, 99.63545840874463, 'SEARCH'
15, 18, 99.65033432919935, 99.65033432919935, 'SEARCH'
15, 19, 99.62694761281115, 99.62694761281115, 'SEARCH'
15, 20, 99.6104730708962, 99.6104730708962, 'SEARCH'
15, 21, 99.59321424578386, 99.59321424578386, 'SEARCH'
15, 22, 99.56561786150029, 99.56561786150029, 'SEARCH'
15, 23, 99.58133959615311, 99.58133959615311, 'SEARCH'
15, 24, 99.56935213293582, 99.56935213293582, 'SEARCH'
15, 25, 99.55913262110083, 99.55913262110083, 'SEARCH'
15, 26, 99.57060385160864, 99.57060385160864, 'SEARCH'
15, 27, 99.57795929530738, 99.57795929530738, 'SEARCH'
15, 28, 99.58983890014527, 99.58983890014527, 'SEARCH'
15, 29, 99.56206329678731, 99.56206329678731, 'SEARCH'
15, 30, 99.57731471402195, 99.57731471402195, 'SEARCH'
15, 31, 99.54954371050384, 99.54954371050384, 'SEARCH'
15, 32, 99.52199005010839, 99.52199005010839, 'SEARCH'
15, 33, 99.50593945568092, 99.50593945568092, 'SEARCH'
15, 34, 99.48948138578132, 99.48948138578132, 'SEARCH'
15, 35, 99.47223854099416, 99.47223854099416, 'SEARCH'
15, 36, 99.4791497132763, 99.4791497132763, 'SEARCH'
15, 37, 99.4596356004776, 99.4596356004776, 'SEARCH'
15, 38, 99.44951731737603, 99.44951731737603, 'SEARCH'
15, 39, 99.43218662485233, 99.43218662485233, 'SEARCH'
15, 40, 99.41601062922378, 99.41601062922378, 'SEARCH'
15, 41, 99.39281242657088, 99.39281242657088, 'SEARCH'
15, 42, 99.37472364338524, 99.37472364338524, 'SEARCH'
15, 43, 99.3895897818646, 99.3895897818646, 'SEARCH'
15, 44, 99.40319196729847, 99.40319196729847, 'SEARCH'
15, 45, 99.37748852044813, 99.37748852044813, 'SEARCH'
15, 46, 99.37956538496299, 99.37956538496299, 'SEARCH'
15, 47, 99.3668446025958, 99.3668446025958, 'SEARCH'
15, 48, 99.3411427714993, 99.3411427714993, 'SEARCH'
15, 49, 99.31715873849492, 99.31715873849492, 'SEARCH'
15, 50, 99.29212952893998, 99.29212952893998, 'SEARCH'
15, 51, 99.2814220716416, 99.2814220716416, 'SEARCH'
15, 52, 99.28639118151519, 99.28639118151519, 'SEARCH'
15, 53, 99.28506831115999, 99.28506831115999, 'SEARCH'
15, 54, 99.26224770826181, 99.26224770826181, 'SEARCH'
15, 55, 99.26237999157503, 99.26237999157503, 'SEARCH'
15, 56, 99.23509052608976, 99.23509052608976, 'SEARCH'
15, 57, 99.20842452663375, 99.20842452663375, 'SEARCH'
15, 58, 99.19680568179389, 99.19680568179389, 'SEARCH'
15, 59, 99.17673905859739, 99.17673905859739, 'SEARCH'
15, 60, 99.15227868656709, 99.15227868656709, 'SEARCH'
15, 61, 99.13205934626316, 99.13205934626316, 'SEARCH'
15, 62, 99.10966709948903, 99.10966709948903, 'SEARCH'
15, 63, 99.08214125310268, 99.08214125310268, 'SEARCH'
15, 64, 99.05662891084259, 99.05662891084259, 'SEARCH'
15, 65, 99.02983626559192, 99.02983626559192, 'SEARCH'
15, 66, 99.01581557363474, 99.01581557363474, 'SEARCH'
15, 67, 99.00292541646931, 99.00292541646931, 'SEARCH'
15, 68, 98.98875694870245, 98.98875694870245, 'SEARCH'
15, 69, 98.97866038418633, 98.97866038418633, 'SEARCH'
15, 70, 98.96420837243593, 98.96420837243593, 'SEARCH'
15, 71, 98.98183515323575, 98.98183515323575, 'SEARCH'
15, 72, 98.95946289808228, 98.95946289808228, 'SEARCH'
15, 73, 98.94419318488153, 98.94419318488153, 'SEARCH'
15, 74, 98.91771798207455, 98.91771798207455, 'SEARCH'
15, 75, 98.91985478904051, 98.91985478904051, 'SEARCH'
15, 76, 98.92580943746258, 98.92580943746258, 'SEARCH'
15, 77, 98.89902168906632, 98.89902168906632, 'SEARCH'
15, 78, 98.91388638756106, 98.91388638756106, 'SEARCH'
15, 79, 98.91403933254341, 98.91403933254341, 'SEARCH'
15, 80, 98.91899806107209, 98.91899806107209, 'SEARCH'
15, 81, 98.89910018797373, 98.89910018797373, 'SEARCH'
15, 82, 98.90356010118128, 98.90356010118128, 'SEARCH'
15, 83, 98.88266109993909, 98.88266109993909, 'SEARCH'
15, 84, 98.86953584010975, 98.86953584010975, 'SEARCH'
15, 85, 98.84671657603205, 98.84671657603205, 'SEARCH'
15, 86, 98.81896056537936, 98.81896056537936, 'SEARCH'
