hunter,tick,x,y,mode
15, 0, 100.01666666666667, 100.01666666666667, 'SEARCH'
15, 1, 100.01666666666667, 100.01666666666667, 'SEARCH'
15, 2, 100.01666666666667, 100.01666666666667, 'SEARCH'
15, 3, 100.01666666666667, 100.01666666666667, 'SEARCH'
15, 4, 100.01666666666667, 100.01666666666667, 'SEARCH'
15, 5, 100.01666666666667, 100.01666666666667, 'SEARCH'
15, 6, 100.01666666666667, 100.01666666666667, 'SEARCH'
15, 7, 100.01666666666667, 100.01666666666667, 'SEARCH'
15, 8, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 9, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 10, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 11, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 12, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 13, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 14, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 15, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 16, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 17, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 18, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 19, 100.01666666666667, 100.01666666666667, 'APPROACH-STEALTH'
15, 20, 100.0164299586274, 100.0164299586274, 'APPROACH-STEALTH'
15, 21, 100.01595654254885, 100.01595654254885, 'APPROACH-STEALTH'
15, 22, 100.0154831264703, 100.0154831264703, 'APPROACH-STEALTH'
15, 23, 100.01500971039175, 100.01500971039175, 'APPROACH-STEALTH'
15, 24, 100.0145362943132, 100.0145362943132, 'APPROACH-STEALTH'
15, 25, 100.01406287823465, 100.01406287823465, 'APPROACH-STEALTH'
15, 26, 100.0135894621561, 100.0135894621561, 'APPROACH-STEALTH'
15, 27, 100.01311604607756, 100.01311604607756, 'APPROACH-STEALTH'
15, 28, 100.01264262999901, 100.01264262999901, 'APPROACH-STEALTH'
15, 29, 100.01216921392046, 100.01216921392046, 'APPROACH-STEALTH'
15, 30, 100.01169579784191, 100.01169579784191, 'APPROACH-STEALTH'
15, 31, 100.01122238176336, 100.01122238176336, 'APPROACH-STEALTH'
15, 32, 100.01074896568481, 100.01074896568481, 'APPROACH-STEALTH'
15, 33, 100.01027554960626, 100.01027554960626, 'APPROACH-STEALTH'
15, 34, 100.00980213352771, 100.00980213352771, 'APPROACH-STEALTH'
15, 35, 100.00932871744916, 100.00932871744916, 'APPROACH-STEALTH'
15, 36, 100.00885530137062, 100.00885530137062, 'APPROACH-STEALTH'
15, 37, 100.00838188529207, 100.00838188529207, 'APPROACH-STEALTH'
15, 38, 100.00822580789408, 100.00822580789408, 'APPROACH-STEALTH'
15, 39, 100.00806973049609, 100.00806973049609, 'APPROACH-STEALTH'
15, 40, 100.0079136530981, 100.0079136530981, 'APPROACH-STEALTH'
15, 41, 100.00775757570011, 100.00775757570011, 'APPROACH-STEALTH'
15, 42, 100.00760149830212, 100.00760149830212, 'APPROACH-STEALTH'
15, 43, 100.00744542090413, 100.00744542090413, 'APPROACH-STEALTH'
15, 44, 100.00728934350614, 100.00728934350614, 'APPROACH-STEALTH'
15, 45, 100.00713326610816, 100.00713326610816, 'APPROACH-STEALTH'
15, 46, 100.00697718871017, 100.00697718871017, 'APPROACH-STEALTH'
15, 47, 100.00682111131218, 100.00682111131218, 'APPROACH-STEALTH'
15, 48, 100.00666503391419, 100.00666503391419, 'APPROACH-STEALTH'
15, 49, 100.0065089565162, 100.0065089565162, 'APPROACH-STEALTH'
15, 50, 100.00635287911821, 100.00635287911821, 'APPROACH-STEALTH'
15, 51, 100.00619680172022, 100.00619680172022, 'APPROACH-STEALTH'
15, 52, 100.00604072432223, 100.00604072432223, 'APPROACH-STEALTH'
15, 53, 100.00588464692424, 100.00588464692424, 'APPROACH-STEALTH'
15, 54, 100.00572856952626, 100.00572856952626, 'APPROACH-STEALTH'
15, 55, 100.00557249212827, 100.00557249212827, 'APPROACH-STEALTH'
15, 56, 100.00541641473028, 100.00541641473028, 'APPROACH-STEALTH'
15, 57, 100.00526033733229, 100.00526033733229, 'APPROACH-STEALTH'
15, 58, 100.0051042599343, 100.0051042599343, 'APPROACH-STEALTH'
15, 59, 100.00494818253631, 100.00494818253631, 'APPROACH-STEALTH'
15, 60, 100.00479210513832, 100.00479210513832, 'APPROACH-STEALTH'
15, 61, 100.00463602774033, 100.00463602774033, 'APPROACH-BLIND'
15, 62, 100.00447995034234, 100.00447995034234, 'APPROACH-BLIND'
15, 63, 100.00432387294435, 100.00432387294435, 'APPROACH-BLIND'
15, 64, 100.00416779554637, 100.00416779554637, 'APPROACH-BLIND'
15, 65, 100.00401171814838, 100.00401171814838, 'APPROACH-BLIND'
15, 66, 100.00385564075039, 100.00385564075039, 'APPROACH-BLIND'
15, 67, 100.0036995633524, 100.0036995633524, 'APPROACH-BLIND'
15, 68, 100.00354348595441, 100.00354348595441, 'APPROACH-BLIND'
15, 69, 100.00338740855642, 100.00338740855642, 'APPROACH-BLIND'
15, 70, 100.00323133115843, 100.00323133115843, 'APPROACH-BLIND'
15, 71, 100.00307525376044, 100.00307525376044, 'APPROACH-BLIND'
15, 72, 100.00291917636245, 100.00291917636245, 'APPROACH-BLIND'
15, 73, 100.00276309896446, 100.00276309896446, 'APPROACH-BLIND'
15, 74, 100.00271164767562, 100.00271164767562, 'APPROACH-BLIND'
15, 75, 100.0026601963868, 100.0026601963868, 'APPROACH-BLIND'
15, 76, 100.00260874509796, 100.00260874509796, 'APPROACH-BLIND'
15, 77, 100.00255729380913, 100.00255729380913, 'APPROACH-BLIND'
15, 78, 100.00250584252029, 100.00250584252029, 'APPROACH-BLIND'
